     index      Pt.x      Pt.y
         0    207.78	    245.09
         1    265.35	    297.40
         2    289.29	    277.59
         3    449.85	    226.25
         4    304.72	    282.15
         5    222.43	    246.56
         6     68.38	    183.61
         7    154.47	    277.94
         8    291.15	    291.53
         9     46.12	    174.02
        10    211.99	    252.28
        11    472.17	    212.27
        12    152.81	    290.44
        13    195.32	    243.64
        14    209.11	    261.73
        15    193.69	    241.93
        16    216.41	    267.55
        17    314.77	    274.34
        18    395.96	    229.65
        19    279.40	    246.37
        20    166.86	    280.72
        21    357.44	    263.47
        22    212.28	    309.42
        23    159.36	    271.08
        24    460.36	    322.45
        25    160.26	    279.95
        26    150.22	    290.90
        27    284.37	    245.00
        28    187.06	    251.96
        29    300.75	    272.32
        30    426.22	    257.87
        31    463.13	    244.59
        32    174.85	    289.97
        33    213.13	    308.90
        34     87.71	    346.14
        35    268.08	    339.42
        36    273.18	    258.16
        37    188.53	    251.63
        38    133.50	    273.23
        39    480.44	    223.27
        40    290.41	    238.08
        41    306.26	    227.39
        42     61.79	    272.21
        43    310.71	    245.28
        44    261.95	    208.47
        45    372.17	    257.06
        46     49.14	    309.12
        47    170.47	    274.92
        48    310.51	    243.88
        49    276.18	    338.61
        50    392.15	    226.24
        51    432.96	    309.69
        52    186.74	    253.40
        53    441.12	    242.62
        54    268.28	    341.68
        55    420.74	    227.09
        56     54.86	    292.41
        57    278.50	    205.95
        58    272.71	    286.98
        59    423.10	    219.73
        60    145.24	    288.32
        61    476.12	    236.86
        62    273.93	    330.41
        63    154.25	    242.19
        64     58.74	    282.09
        65    250.02	    273.23
        66    310.30	    219.61
        67    148.88	    267.31
        68    257.09	    304.69
        69    238.57	    344.66
        70    249.36	    301.49
        71    171.12	    271.52
        72    290.43	    299.11
        73    264.16	    315.32
        74    262.93	    312.32
        75    384.41	    225.64
        76    362.12	    251.50
        77    284.50	    272.90
        78    186.25	    261.05
        79    257.39	    340.09
        80     66.52	    285.99
        81     30.07	    294.95
        82    430.40	    248.75
        83     54.91	    295.88
        84    460.52	    223.14
        85    253.70	    303.08
        86    439.02	    250.05
        87    243.97	    345.30
        88    342.44	    255.61
        89    239.99	    220.01
        90    455.99	    257.53
        91    160.69	    189.64
        92     87.81	    290.25
        93    214.25	    287.88
        94    285.06	    259.17
        95    440.51	    219.69
        96    285.59	    260.93
        97    473.43	    220.57
        98    233.27	    247.34
        99    299.63	    289.50
       100    446.77	    213.82
       101    105.12	    215.15
       102     54.02	    357.79
       103    250.21	    252.34
       104    460.19	    252.69
       105    278.76	    241.20
       106    459.64	    348.93
       107    255.09	    339.86
       108    108.88	    249.02
       109    203.97	    210.23
       110    427.72	    248.12
       111    318.59	    354.52
       112     86.10	    251.31
       113    429.22	    220.88
       114    107.39	    248.79
       115    364.15	    258.57
       116     30.16	    294.25
       117     42.32	    157.08
       118    265.55	    331.22
       119    168.34	    164.13
       120    266.03	    306.21
       121    406.91	    270.44
       122    260.05	    267.57
       123    157.90	    323.10
       124    201.97	    186.42
       125     88.92	    253.23
       126    416.11	    321.65
       127    105.57	    212.30
       128    214.77	    286.59
       129    362.30	    276.34
       130    476.42	    267.03
       131    414.12	    321.88
       132    299.66	    263.54
       133    256.34	    264.05
       134    100.07	    261.96
       135    221.85	    351.25
       136    245.82	    302.63
       137    420.79	    235.99
       138    440.65	    179.22
       139    297.65	    308.20
       140    290.02	    254.74
       141    407.38	    265.79
       142    172.56	    231.12
       143    163.08	    166.22
       144    481.79	    243.75
       145    470.35	    205.71
       146     99.87	    289.11
       147    161.23	    285.36
       148    227.53	    286.18
       149    452.42	    217.41
       150     76.02	    292.38
       151     50.00	    262.68
       152     43.76	    156.52
       153    408.38	    310.94
       154    476.89	    266.71
       155    294.49	    256.78
       156     34.96	    254.95
       157    404.26	    248.92
       158    251.21	    198.34
       159    453.27	    207.41
       160    134.66	    154.76
       161    319.24	    156.73
       162    351.18	    211.30
       163    229.75	    192.64
       164    332.25	    252.81
       165    368.77	    314.03
       166    188.91	    188.63
       167    161.31	    176.77
       168    204.39	    282.51
       169    202.11	    296.76
       170    347.08	    263.39
       171     23.59	    264.19
       172     53.83	    253.98
       173    447.17	    241.89
       174    384.02	    241.70
       175    231.59	    287.78
       176    454.61	    208.62
       177    290.03	    160.30
       178    331.13	    220.33
       179    277.77	    319.80
       180    115.96	    272.21
       181    259.43	    198.74
       182    303.91	    312.91
       183    361.27	    269.62
       184    290.95	    247.07
       185    278.00	    302.80
       186     99.12	    292.12
       187     21.67	    260.13
       188    191.55	    225.12
       189     96.83	    298.84
       190     21.21	    259.69
       191    190.14	    164.15
       192    190.72	    189.09
       193    416.03	    244.76
       194    233.77	    307.16
       195    321.01	    322.83
       196     87.89	    216.74
       197     94.11	    313.22
       198    472.85	    224.33
       199    209.65	    233.11
       200    428.10	    209.00
       201    320.26	    277.89
       202    124.15	    150.14
       203    235.76	    291.22
       204    187.38	    188.55
       205    107.73	    328.30
       206    152.17	    188.83
       207     90.11	    354.12
       208    212.94	    278.01
       209    231.37	    161.63
       210     98.53	    214.07
       211    207.92	    333.76
       212    208.87	    179.74
       213    151.36	    314.09
       214    248.03	    204.30
       215    272.13	    352.28
       216     39.75	    297.95
       217    385.69	    249.25
       218    319.48	    229.45
       219    380.62	    219.02
       220     28.84	    159.99
       221    431.38	    149.49
       222    398.44	    242.83
       223    354.99	    353.77
       224    227.78	    342.66
       225    243.60	    204.79
       226    327.65	    282.30
       227    408.91	    226.15
       228    147.60	    285.37
       229     69.38	    263.57
       230    148.65	    187.91
       231    247.11	    208.31
       232    198.86	    237.92
       233    141.81	    180.75
       234     31.24	    284.77
       235    439.79	    354.28
       236     71.89	    193.12
       237    350.44	    221.91
       238    167.87	    285.64
       239    256.44	    353.70
       240     45.31	    204.85
       241    113.92	    168.91
       242    406.32	    258.66
       243     31.45	    275.42
       244    171.15	    251.79
       245    309.16	    267.37
       246     32.58	    276.34
       247    407.93	    201.38
       248    218.68	    306.15
       249    235.81	    156.15
       250     92.11	    315.91
       251     95.33	    341.92
       252    351.06	    362.78
       253    478.96	    352.42
       254    467.65	    228.93
       255     46.45	    204.66
       256    212.39	    279.74
       257    364.79	    283.25
       258    480.68	    353.23
       259     30.73	    305.60
       260    467.35	    335.98
       261    445.56	    361.85
       262     26.42	    316.77
       263     85.96	    282.22
       264    253.24	    268.02
       265    367.14	    315.08
       266    313.07	    234.19
       267    397.79	    258.65
       268    243.26	    258.07
       269    327.51	    264.10
       270    255.45	    224.02
       271    308.99	    354.23
       272     39.87	    141.06
       273    250.20	    341.49
       274    479.06	    353.72
       275    444.87	    274.01
       276    419.63	    354.57
       277    420.33	    262.44
       278    281.03	    158.45
       279    284.84	    266.37
       280     44.49	    306.62
       281    418.59	    338.15
       282    213.72	    180.66
       283    103.74	    241.34
       284    425.14	    303.32
       285     86.07	    280.33
       286    398.50	    199.90
       287    209.46	    226.66
       288    373.92	    227.89
       289    398.73	    251.24
       290     72.56	    171.79
       291    119.03	    263.35
       292    261.95	    275.47
       293    363.31	    241.16
       294    206.65	    205.75
       295     44.24	    140.20
       296    152.83	    328.35
       297    333.47	    220.76
       298     41.52	    138.66
       299    322.51	    316.30
       300    176.24	    252.63
       301    214.94	    161.22
       302    353.69	    304.20
       303    392.08	    208.86
       304    236.16	    156.25
       305    257.68	    224.06
       306    363.17	    201.87
       307    359.15	    240.98
       308     97.02	    315.66
       309    254.82	    214.22
       310    220.91	    281.90
       311    450.82	    206.66
       312    213.41	    299.10
       313    276.04	    162.91
       314    228.98	    309.83
       315    292.98	    267.54
       316    346.77	    147.85
       317     32.33	    307.56
       318    461.86	    201.06
       319    189.80	    210.50
       320    453.92	    245.99
       321    339.27	    240.83
       322     94.57	    329.67
       323    121.36	    202.04
       324    131.14	    199.01
       325     89.61	    167.63
       326    211.86	    360.55
       327    364.70	    242.90
       328     52.01	    321.32
       329     95.80	    173.51
       330     76.12	    267.49
       331    418.71	    335.12
       332    288.93	    329.78
       333    155.27	    259.14
       334    228.33	    338.99
       335    389.09	    148.26
       336    365.62	    201.48
       337     64.16	    122.11
       338    314.62	    297.95
       339    472.30	    309.15
       340    206.20	    225.27
       341     47.01	    297.98
       342    414.00	    299.06
       343    233.72	    260.84
       344    443.34	    199.56
       345    198.78	    312.76
       346    422.98	    272.21
       347    444.57	    199.43
       348    426.81	    294.74
       349    363.78	    292.36
       350    210.23	    197.88
       351    346.83	    160.70
       352    411.34	    333.70
       353    447.05	    263.59
       354    163.30	    260.06
       355    216.61	    193.61
       356    360.05	    205.42
       357    406.05	    224.95
       358    320.34	    268.64
       359    186.13	    199.77
       360     56.07	    238.08
       361    311.82	    151.45
       362    281.02	    295.08
       363    326.36	    210.24
       364    112.22	    320.21
       365    242.13	    355.75
       366    318.31	    314.98
       367    241.73	    354.07
       368    303.58	    157.41
       369     20.20	    112.75
       370    418.43	    302.25
       371    270.01	    206.89
       372    165.25	    212.32
       373    433.74	    294.26
       374    467.02	    350.03
       375    285.30	    167.92
       376    412.49	    279.58
       377    115.21	    242.37
       378    109.27	    234.21
       379    264.95	    161.44
       380    445.35	    259.43
       381    133.67	    204.65
       382    320.26	    233.03
       383    352.15	    230.22
       384     32.17	    263.96
       385    181.85	    215.52
       386     21.76	    112.86
       387    208.14	    353.95
       388     77.78	    137.01
       389    457.57	    336.80
       390    129.73	    240.36
       391     20.59	    193.88
       392    390.66	    270.24
       393    143.60	    192.67
       394    390.01	    265.28
       395    344.48	    355.68
       396    296.08	    306.18
       397    217.13	    208.51
       398    461.26	    238.31
       399     33.15	    173.19
       400    410.03	    221.84
       401     25.01	    288.58
       402    184.28	    286.03
       403    412.07	    300.55
       404    303.61	    166.60
       405     85.80	    191.24
       406    256.66	    295.82
       407    256.37	    293.45
       408    478.14	    201.32
       409    116.45	    357.85
       410    234.03	    224.36
       411    216.81	    298.07
       412    372.88	    203.25
       413     63.38	    174.55
       414    269.19	    155.17
       415    278.51	    149.15
       416    424.21	    327.23
       417    115.61	    216.62
       418    184.09	    170.81
       419    404.88	    226.96
       420    182.28	    269.06
       421    344.25	    159.44
       422    371.28	    202.62
       423    128.92	    259.93
       424    177.89	    195.02
       425    312.68	    143.99
       426    232.04	    142.59
       427    301.22	    205.10
       428     82.63	    146.39
       429    376.82	    215.25
       430    268.46	    266.66
       431    367.90	    265.71
       432     54.50	    116.93
       433    143.27	    256.20
       434    480.24	    209.10
       435     14.05	    232.18
       436    473.25	    175.70
       437    318.74	    264.04
       438    280.79	    312.75
       439     22.90	    124.69
       440     92.86	    180.62
       441    481.49	    212.72
       442    439.02	    196.84
       443    407.70	    278.13
       444    285.18	    229.39
       445    239.51	    310.51
       446    447.98	    304.33
       447     45.76	    165.54
       448    405.10	    208.28
       449    470.36	    197.57
       450    405.15	    209.85
       451     88.32	    118.04
       452    407.64	    209.21
       453    367.95	    202.90
       454    193.78	    295.93
       455    138.49	    168.16
       456    170.74	    214.92
       457    373.01	    265.51
       458    103.69	    149.84
       459     37.74	    193.61
       460    217.39	    238.43
       461     57.14	    173.65
       462    405.17	    234.80
       463    390.59	    170.35
       464    483.78	    293.62
       465    128.73	    169.29
       466    115.53	    332.13
       467    267.33	    325.14
       468    128.14	    170.66
       469     91.81	    243.27
       470     54.11	    141.18
       471    126.89	    208.91
       472    484.34	    311.66
       473    318.14	    294.28
       474    482.13	    183.59
       475     51.51	    166.11
       476    219.63	    215.30
       477    366.86	    339.96
       478    366.30	    337.06
       479    321.38	    205.86
       480    139.70	    202.74
       481    417.13	    259.24
       482     35.27	    116.84
       483     56.53	    344.19
       484    198.98	    200.55
       485    139.58	    206.75
       486     88.26	    236.96
       487    227.97	    183.96
       488    485.27	    274.92
       489    484.66	    337.76
       490    155.45	    230.98
       491    115.62	    217.09
       492    378.03	    247.48
       493     24.32	    190.75
       494     54.06	    155.44
       495    182.39	    275.48
       496     16.08	    273.01
       497    263.12	    234.54
       498    141.15	    329.28
       499    147.98	    358.73
       500    212.50	    142.77
       501     77.02	    276.06
       502     60.29	    148.28
       503    240.28	    186.54
       504    331.13	    327.28
       505    375.46	    249.72
       506    469.92	    231.87
       507    160.69	    236.56
       508    277.40	    357.17
       509     27.97	    213.27
       510    104.69	    203.85
       511    116.52	    164.02
       512    380.63	    331.93
       513    391.11	    260.72
       514     51.98	    155.39
       515    146.82	    328.40
       516     70.34	    300.58
       517     64.19	    152.19
       518     34.71	    335.40
       519    144.65	    141.27
       520    126.76	    191.87
       521    352.09	    203.55
       522    426.19	    335.64
       523    175.56	    159.44
       524    279.78	    349.11
       525    415.88	    306.03
       526    220.03	    318.85
       527    375.46	    303.71
       528    387.69	    350.28
       529     36.31	    117.88
       530    414.28	    345.59
       531    228.84	    356.60
       532    387.93	    351.59
       533    389.99	    180.25
       534    350.11	    224.74
       535    348.44	    223.91
       536    228.11	    185.64
       537    402.58	    193.13
       538     16.41	    244.82
       539    229.17	    207.13
       540    137.27	    119.87
       541    354.03	    174.27
       542    402.22	    146.41
       543    384.36	    331.15
       544     43.62	    273.23
       545    157.16	    240.07
       546    160.05	    357.96
       547     17.81	    256.45
       548    113.99	    178.62
       549    103.89	    132.74
       550    360.33	    326.97
       551    363.48	    221.87
       552    389.03	    259.14
       553    431.30	    266.00
       554    346.60	    303.96
       555    439.49	    284.66
       556    463.84	    210.28
       557    140.59	    217.79
       558    328.44	    153.78
       559    103.69	    190.92
       560     16.39	    256.93
       561    358.45	    330.25
       562    117.67	    206.14
       563    101.22	    190.67
       564    304.41	    323.06
       565    449.25	    283.84
       566     19.49	    278.98
       567    464.58	    223.29
       568    150.18	    218.95
       569     45.90	    121.60
       570    344.46	    327.94
       571    125.47	    192.72
       572    176.17	    299.88
       573    358.59	    215.59
       574    320.79	    135.13
       575     54.76	    129.87
       576     34.09	    154.01
       577    406.10	    348.36
       578    321.16	    148.90
       579     80.30	    111.07
       580    327.49	    333.52
       581    289.32	    337.76
       582    250.58	    176.05
       583    265.57	    266.13
       584    216.00	    133.33
       585    139.66	    173.01
       586     32.06	    107.60
       587     71.11	    327.79
       588     89.09	    328.41
       589    416.47	    198.95
       590    291.26	    191.64
       591    250.23	    155.96
       592     33.45	    201.74
       593    222.78	    235.37
       594     53.82	    142.85
       595    260.32	    136.53
       596    306.91	    322.51
       597    264.50	    232.96
       598    253.66	    326.54
       599    369.23	    338.16
       600    294.59	    139.23
       601    462.71	    269.96
       602    384.64	    329.38
       603    184.38	    174.82
       604     19.11	    154.16
       605    214.59	    185.97
       606    272.64	    270.04
       607     40.12	    306.00
       608    480.90	    169.69
       609    463.36	    305.58
       610    325.24	    328.35
       611    125.64	    131.99
       612     29.08	    200.17
       613    147.69	    173.65
       614    461.36	    270.06
       615    141.38	    350.28
       616     74.70	    358.16
       617    386.47	    329.92
       618    191.79	    352.56
       619     69.33	    114.26
       620    179.80	    233.03
       621    203.41	    267.98
       622     38.19	    286.45
       623     44.65	    248.27
       624    121.07	    332.36
       625     52.24	    219.19
       626    217.56	    255.74
       627    151.45	    170.01
       628    364.61	    342.17
       629    448.55	    244.82
       630    479.27	    304.14
       631    417.26	    257.11
       632    472.30	    305.01
       633    113.48	    206.83
       634    309.93	    311.11
       635    130.08	    296.62
       636    142.91	    222.64
       637    468.19	    340.79
       638    285.92	    358.31
       639    177.57	    158.56
       640     87.82	    193.50
       641    332.08	    325.34
       642    330.25	    145.40
       643    483.91	    190.82
       644    392.85	    155.72
       645    443.35	    327.61
       646     71.54	    229.31
       647    312.19	    261.88
       648     70.17	    346.05
       649    382.96	    286.39
       650    297.78	    317.10
       651    220.56	    297.11
       652    105.41	    120.04
       653    401.01	    319.77
       654    325.91	    166.03
       655     17.04	    153.67
       656     43.81	    273.13
       657    225.00	    167.90
       658    350.35	    250.12
       659    399.17	    309.26
       660    252.88	    254.80
       661     85.82	    183.72
       662    346.36	    140.73
       663    167.25	    349.30
       664    382.78	    160.57
       665    336.63	    301.96
       666    404.02	    239.85
       667    348.77	    182.05
       668    155.72	    171.17
       669    281.77	    136.34
       670    352.90	    152.34
       671     64.45	    237.19
       672    321.59	    132.11
       673    140.58	    295.52
       674     42.64	    276.97
       675    396.18	    160.18
       676    380.06	    295.55
       677    295.82	    321.11
       678    184.08	    270.66
       679    346.23	    300.91
       680    182.15	    332.42
       681    421.72	    147.44
       682    222.14	    151.02
       683     37.90	    222.98
       684    416.76	    312.97
       685     64.12	    303.96
       686    355.11	    241.83
       687    173.96	    330.76
       688    294.76	    154.07
       689    477.43	    322.44
       690     64.30	    309.38
       691    378.54	    175.90
       692    353.47	    134.52
       693    469.44	    175.97
       694    273.40	    336.69
       695     27.44	    355.29
       696     45.58	    117.05
       697    240.28	    150.99
       698    245.87	    233.64
       699    418.85	    137.74
       700     45.96	    260.80
       701    189.44	    196.78
       702     54.03	    193.80
       703    130.28	    218.08
       704    382.33	    317.13
       705     46.69	    275.30
       706    246.82	    177.33
       707     62.22	    303.97
       708    156.70	    247.84
       709    357.99	    132.39
       710    401.80	    326.81
       711    371.99	    212.83
       712    123.36	    162.07
       713     39.90	    331.31
       714    163.04	    316.89
       715    180.52	    308.17
       716    174.91	    207.90
       717    368.42	    345.69
       718    383.96	    210.16
       719    146.37	    317.61
       720    301.17	    138.03
       721    322.50	    136.09
       722    356.24	    129.09
       723    202.47	    349.02
       724    470.76	    300.23
       725    356.89	    155.92
       726    366.71	    360.78
       727    485.69	    309.39
       728    273.43	    234.24
       729    239.15	    134.18
       730    413.86	    231.69
       731     79.94	    327.74
       732    222.92	    208.99
       733     99.30	    242.40
       734    209.27	    141.43
       735    109.82	    359.14
       736    108.00	    149.42
       737    424.66	    313.68
       738    169.52	    349.84
       739     34.49	    339.83
       740    326.48	    237.26
       741    105.30	    336.31
       742    270.85	    289.64
       743     15.18	    139.26
       744     19.86	    151.15
       745    145.13	    335.74
       746    140.29	    235.00
       747    264.64	    219.80
       748    406.51	    180.41
       749    177.03	    206.59
       750    177.55	    182.31
       751    485.76	    331.06
       752    130.27	    308.16
       753    302.89	    139.03
       754     17.36	    189.55
       755     19.94	    149.50
       756     72.72	    300.95
       757     97.10	    127.41
       758    204.82	    347.30
       759     60.61	    172.85
       760    288.59	    323.56
       761    237.82	    199.18
       762    367.38	    152.18
       763    309.22	    313.25
       764     26.99	    331.45
       765    133.83	    252.41
       766    405.64	    210.44
       767    334.67	    336.59
       768    372.03	    174.77
       769     66.96	    219.09
       770    460.42	    293.10
       771    218.46	    186.22
       772    240.21	    134.28
       773    291.83	    349.82
       774    408.90	    361.37
       775     36.04	    283.25
       776     52.67	    185.66
       777    403.61	    319.84
       778     93.40	    159.30
       779    391.56	    351.83
       780     73.10	    251.73
       781    281.77	    139.08
       782     73.43	    238.93
       783    352.45	    288.40
       784    408.91	    362.54
       785    228.41	    181.24
       786    452.98	    276.76
       787    343.69	    323.07
       788     71.29	    199.93
       789     29.18	    238.88
       790    213.23	    349.20
       791    346.26	    220.80
       792    362.70	    168.23
       793    446.53	    342.72
       794    419.45	    146.14
       795    168.49	    297.29
       796    240.23	    136.33
       797    330.35	    271.19
       798    377.82	    132.98
       799     46.11	    276.65
       800    151.64	    147.27
       801     98.77	    174.84
       802     61.90	    341.87
       803    124.59	    336.08
       804    149.15	    215.32
       805    116.09	    172.19
       806    327.15	    238.83
       807    198.76	    134.30
       808    344.79	    313.39
       809    299.28	    346.79
       810    217.30	    336.73
       811    153.85	    361.66
       812    231.29	    347.71
       813    432.84	    213.75
       814    393.60	    313.78
       815    176.53	    313.56
       816    110.58	    134.05
       817    279.20	    345.06
       818    146.95	    240.81
       819     27.68	    248.82
