     index      Pt.x      Pt.y
         0    948.66	    439.55
         1    347.84	    567.10
         2    979.23	    549.75
         3    797.90	    361.86
         4    811.31	    622.44
         5    936.40	    591.20
         6    346.38	    573.27
         7    936.74	    576.87
         8    786.35	    611.21
         9    765.42	    381.24
        10    936.98	    570.32
        11    160.11	    711.04
        12    339.99	    569.43
        13    831.75	    433.35
        14    731.56	    503.36
        15    787.26	    611.34
        16     13.36	    499.30
        17    180.13	    481.68
        18    782.30	    348.57
        19    810.77	    391.04
        20    971.20	    482.24
        21    328.40	    562.88
        22    716.57	    365.39
        23    380.07	    587.70
        24    317.26	    505.58
        25    357.45	    593.50
        26    346.17	    584.17
        27    948.87	    578.50
        28    358.13	    588.94
        29    480.13	    323.89
        30    424.31	    482.07
        31    205.59	    489.11
        32    628.67	    655.39
        33    125.50	    367.80
        34    601.42	    672.61
        35    711.98	    322.19
        36    369.16	    726.36
        37    168.60	    588.17
        38    554.95	    306.32
        39    323.83	    587.51
        40    333.72	    504.07
        41    541.66	    379.70
        42    452.22	    382.96
        43    646.65	    612.85
        44    204.52	    592.39
        45    947.52	    562.97
        46    933.36	    602.32
        47    723.15	    363.58
        48    414.40	    698.94
        49    573.73	    306.49
        50    120.24	    726.92
        51    719.08	    578.54
        52    469.44	    279.90
        53    722.60	    361.61
        54    346.21	    595.57
        55    498.27	    534.16
        56    555.48	    306.38
        57    452.85	    523.21
        58    616.51	    285.83
        59    832.89	    453.95
        60    798.67	    706.42
        61    259.13	    464.51
        62    331.63	    422.63
        63    478.99	    360.26
        64    473.29	    411.06
        65    619.00	    702.84
        66    407.56	    393.73
        67     55.25	    669.42
        68    351.71	    435.17
        69    399.20	    392.57
        70    865.78	    407.22
        71    207.96	    555.12
        72    925.36	    643.44
        73    893.64	    564.79
        74    973.66	    558.33
        75    479.64	    355.88
        76    975.58	    558.13
        77    940.76	    616.09
        78    252.65	    509.20
        79    718.59	    578.58
        80    475.96	    365.76
        81    785.47	    336.60
        82    218.49	    568.30
        83     70.29	    602.03
        84    378.89	    730.04
        85    189.04	    585.59
        86    797.32	    597.40
        87    417.44	    709.64
        88    949.66	    581.56
        89    588.24	    302.18
        90    786.50	    578.15
        91    154.92	    716.36
        92    925.13	    621.77
        93    749.32	    557.55
        94    791.04	    347.68
        95    128.06	    646.01
        96     61.78	    529.01
        97    928.50	    604.06
        98    836.22	    380.00
        99    653.51	    392.11
       100    285.44	    471.56
       101    525.49	    526.42
       102     93.15	    734.07
       103    932.88	    656.23
       104    265.36	    601.86
       105    462.41	    525.73
       106    933.14	    506.98
       107    515.19	    493.29
       108    786.77	    579.78
       109    789.23	    389.57
       110     51.44	    502.05
       111    490.30	    357.92
       112     62.59	    661.04
       113    786.15	    399.82
       114    699.83	    283.72
       115    726.57	    477.90
       116    283.90	    601.05
       117    899.07	    366.04
       118    385.93	    314.49
       119    776.29	    385.32
       120    279.95	    721.41
       121    570.00	    673.99
       122    366.51	    409.10
       123    779.41	    553.11
       124    172.49	    481.31
       125    632.64	    607.04
       126    514.15	    528.80
       127    937.95	    595.91
       128     75.64	    622.25
       129    470.96	    396.41
       130    751.56	    582.74
       131    370.97	    590.29
       132    605.31	    637.99
       133    219.06	    564.81
       134    670.37	    449.93
       135    884.34	    415.09
       136    467.00	    293.34
       137    744.48	    574.15
       138    478.67	    517.09
       139    141.26	    389.84
       140    464.39	    565.65
       141    918.50	    596.70
       142    971.38	    558.49
       143    942.68	    584.82
       144    450.61	    325.86
       145    199.32	    611.72
       146    261.02	    736.13
       147    813.79	    597.04
       148    463.48	    323.90
       149    432.47	    379.04
       150    490.71	    322.70
       151    439.73	    391.90
       152    422.07	    568.20
       153    206.40	    371.14
       154    486.92	    684.87
       155    517.10	    356.56
       156    735.98	    595.97
       157    509.56	    318.79
       158    310.21	    594.01
       159    399.74	    431.79
       160    515.92	    530.83
       161    493.05	    721.67
       162    293.15	    585.12
       163    785.18	    600.75
       164    244.28	    488.26
       165    802.47	    710.26
       166    433.60	    423.49
       167    592.08	    300.88
       168    799.62	    605.46
       169    627.95	    275.95
       170    147.45	    510.96
       171    175.15	    461.36
       172    199.39	    402.73
       173    612.42	    709.43
       174    406.04	    507.24
       175    724.29	    628.15
       176    534.58	    307.69
       177    140.32	    605.30
       178    222.32	    373.31
       179    245.98	    697.71
       180    925.48	    554.80
       181    511.19	    553.62
       182    801.19	    419.39
       183    758.64	    584.11
       184    160.77	    582.61
       185    599.97	    645.35
       186    122.71	    631.47
       187    670.02	    469.17
       188    456.55	    520.09
       189    899.18	    579.93
       190    335.64	    590.38
       191    465.01	    518.88
       192    161.55	    595.45
       193    672.11	    354.65
       194    469.36	    513.16
       195     26.96	    722.79
       196    342.20	    453.75
       197     35.02	    621.57
       198    199.32	    504.11
       199    553.27	    517.63
       200    508.34	    694.18
       201    251.02	    689.80
       202    210.35	    547.82
       203    584.09	    405.79
       204    719.37	    677.86
       205    101.99	    725.97
       206    333.50	    586.15
       207    100.83	    504.03
       208    761.97	    521.34
       209    168.63	    504.61
       210    421.84	    295.66
       211    527.89	    394.50
       212    406.60	    311.95
       213    167.28	    714.50
       214    275.10	    592.22
       215    177.15	    736.25
       216    375.33	    355.47
       217    185.00	    498.90
       218    217.92	    396.47
       219    959.80	    554.88
       220    952.43	    396.11
       221    595.12	    638.08
       222    255.54	    353.43
       223    101.37	    676.00
       224    478.91	    566.17
       225     64.41	    589.16
       226     33.92	    426.82
       227     54.92	    484.77
       228    588.83	    314.42
       229    704.13	    591.35
       230    506.13	    686.65
       231    122.68	    628.65
       232    907.55	    376.75
       233    370.79	    573.42
       234    984.67	    540.58
       235    483.96	    707.06
       236    348.79	    427.62
       237    309.26	    354.15
       238    347.12	    733.60
       239    117.33	    495.98
       240    204.72	    498.72
       241    455.14	    405.71
       242    460.21	    363.73
