     index      Pt.x      Pt.y
         0    352.93	    443.67
         1    869.96	    448.12
         2    318.68	    422.04
         3    352.82	    442.49
         4    531.12	    595.00
         5    578.96	    555.60
         6    416.46	    491.10
         7    368.83	    443.13
         8    557.87	    553.08
         9    574.54	    505.96
        10    848.91	    463.73
        11    957.06	    441.73
        12    900.55	    453.27
        13    800.86	    461.00
        14    559.37	    537.67
        15    932.92	    448.55
        16    565.89	    552.05
        17    187.10	    607.95
        18    609.45	    565.27
        19    407.01	    437.91
        20    309.05	    570.98
        21    812.31	    499.76
        22    534.22	    672.91
        23    162.13	    598.14
        24    169.44	    348.46
        25    308.95	    556.72
        26    349.07	    528.63
        27    445.07	    494.17
        28    442.52	    485.83
        29    565.65	    527.87
        30    370.82	    394.38
        31    408.27	    508.72
        32    573.96	    583.11
        33    673.87	    466.65
        34    617.55	    558.53
        35    172.50	    354.33
        36    542.27	    640.55
        37    565.70	    621.43
        38    309.31	    550.53
        39    607.65	    589.01
        40    204.71	    418.71
        41    585.51	    506.78
        42    553.45	    661.87
        43    162.78	    598.08
        44    136.94	    367.83
        45    831.27	    464.19
        46    104.67	    491.76
        47    632.15	    664.55
        48    153.48	    334.63
        49    452.27	    493.56
        50    944.77	    425.04
        51    583.07	    583.36
        52    571.11	    559.03
        53    553.52	    660.19
        54     80.87	    308.72
        55    545.46	    553.55
        56     86.60	    352.45
        57    980.60	    489.95
        58    424.89	    504.31
        59    883.94	    456.61
        60    522.67	    515.95
        61    362.57	    435.81
        62    182.97	    376.99
        63    829.06	    448.08
        64    524.60	    515.75
        65    359.70	    442.59
        66    340.80	    463.04
        67    488.26	    580.20
        68    395.40	    438.47
        69    305.65	    581.93
        70    978.33	    442.27
        71    420.87	    480.05
        72    574.87	    627.06
        73    358.47	    526.64
        74    631.91	    609.35
        75     92.73	    348.57
        76    945.81	    411.73
        77    419.01	    524.45
        78    407.94	    466.52
        79    390.60	    487.67
        80    320.72	    557.76
        81    561.95	    518.95
        82    319.19	    542.84
        83    901.03	    461.14
        84    526.28	    590.24
        85    965.40	    469.42
        86    584.38	    438.62
        87    599.73	    548.50
        88    798.97	    452.60
        89    481.31	    574.25
        90    792.62	    460.01
        91     93.10	    568.42
        92    540.71	    429.78
        93    566.29	    632.92
        94     17.79	    607.11
        95    514.97	    524.23
        96    632.26	    641.30
        97    552.53	    677.34
        98    471.32	    684.58
        99    333.78	    562.32
       100    206.21	    439.11
       101    476.13	    385.41
       102    574.00	    514.23
       103    617.52	    598.16
       104    852.90	    516.71
       105    979.45	    463.77
       106    631.15	    611.75
       107    603.10	    511.17
       108    744.52	    514.56
       109    582.05	    435.88
       110    648.77	    678.99
       111    559.83	    493.20
       112    610.02	    429.92
       113    176.08	    692.85
       114    926.56	    489.48
       115    624.12	    547.94
       116    569.29	    490.07
       117    349.35	    580.51
       118    353.74	    452.43
       119    539.57	    674.98
       120    565.61	    519.11
       121    359.73	    407.58
       122    592.32	    627.87
       123    237.93	    392.00
       124    156.39	    322.87
       125    708.49	    509.31
       126    542.10	    619.82
       127    161.26	    375.73
       128    407.09	    487.23
       129    880.29	    537.62
       130    460.58	    566.49
       131    960.06	    507.07
       132    390.62	    437.22
       133    359.55	    442.66
       134    347.42	    581.89
       135    321.50	    560.48
       136    538.42	    674.53
       137    629.79	    549.18
       138     92.36	    568.53
       139    934.09	    648.22
       140    158.23	    386.06
       141    626.41	    548.14
       142    559.96	    627.50
       143    647.55	    468.51
       144    591.65	    589.38
       145    848.27	    488.56
       146    520.35	    649.03
       147    613.10	    455.93
       148    313.73	    595.03
       149    971.00	    478.02
       150    535.26	    593.77
       151    943.93	    635.27
       152    580.89	    476.04
       153    872.06	    731.74
       154    756.04	    618.78
       155     21.28	    380.81
