  distance  queryIdx  trainIdx    imgIdx
      0.23       513       576         0
      0.27       514       474         0
      0.03       515       620         0
      0.06       516       569         0
      0.29       517       125         0
      0.29       518       153         0
      0.47       519       803         0
      0.31       520       701         0
      0.33       521        76         0
      0.05       522       568         0
      0.36       523       966         0
      0.27       524       538         0
      0.35       525       131         0
      0.13       526       596         0
      0.03       527       705         0
      0.29       528      1006         0
      0.13       529       582         0
      0.20       530       497         0
      0.28       531       356         0
      0.31       532        62         0
      0.30       533       277         0
      0.30       534       413         0
      0.30       535       957         0
      0.29       536       963         0
      0.05       537       545         0
      0.28       538       156         0
      0.11       539       533         0
      0.28       540       103         0
      0.46       541       939         0
      0.32       542       992         0
      0.35       543       775         0
      0.16       544       648         0
      0.24       545       563         0
      0.32       546       307         0
      0.33       547       674         0
      0.30       548       177         0
      0.11       549       530         0
      0.32       550       374         0
      0.22       551       593         0
      0.33       552       232         0
      0.03       553       572         0
      0.13       554       594         0
      0.15       555       580         0
      0.08       556       633         0
      0.25       557       895         0
      0.29       558       957         0
      0.32       559       971         0
      0.10       560       720         0
      0.18       561       153         0
      0.28       562       149         0
      0.09       563       559         0
      0.28       564       627         0
      0.08       565       680         0
      0.27       566       309         0
      0.27       567       212         0
      0.21       568       725         0
      0.09       569       657         0
      0.26       570       731         0
      0.31       571       915         0
      0.28       572       992         0
      0.35       573       866         0
      0.30       574       800         0
      0.12       575       522         0
      0.25       576       130         0
      0.36       577       804         0
      0.28       578       788         0
      0.36       579       664         0
      0.27       580       254         0
      0.04       581       638         0
      0.36       582        69         0
      0.28       583       424         0
      0.30       584       168         0
      0.39       585       225         0
      0.13       586       694         0
      0.07       587       686         0
      0.33       588       243         0
      0.23       589       519         0
      0.17       590       526         0
      0.23       591       153         0
      0.30       592       783         0
      0.29       593       582         0
      0.38       594       102         0
      0.32       595       714         0
      0.32       596       571         0
      0.32       597       589         0
      0.26       598       493         0
      0.09       599       612         0
      0.13       600       682         0
      0.04       601       641         0
      0.34       602       804         0
      0.31       603        80         0
      0.09       604       551         0
      0.31       605       670         0
      0.28       606       389         0
      0.37       607       670         0
      0.33       608       307         0
      0.28       609       622         0
      0.06       610       624         0
      0.12       611       738         0
      0.22       612       309         0
      0.29       613       837         0
      0.25       614      1006         0
      0.38       615       449         0
      0.28       616       246         0
      0.10       617       474         0
      0.28       618       128         0
      0.34       619       854         0
      0.29       620        99         0
      0.35       621       746         0
      0.28       622       543         0
      0.10       623       610         0
      0.28       624       123         0
      0.17       625       684         0
      0.13       626       737         0
      0.03       627       590         0
      0.26       628       621         0
      0.33       629       207         0
      0.33       630       644         0
      0.30       631       118         0
      0.35       632       385         0
      0.15       633       678         0
      0.28       634       396         0
      0.42       635       712         0
      0.34       636       816         0
      0.36       637       727         0
      0.27       638       246         0
      0.36       639       756         0
      0.27       640       568         0
      0.30       641       672         0
      0.15       642       577         0
      0.05       643       527         0
      0.27       644       658         0
      0.27       645      1003         0
      0.31       646       670         0
      0.21       647       680         0
      0.26       648       757         0
      0.26       649       782         0
      0.33       650       126         0
      0.23       651       565         0
      0.29       652       884         0
      0.32       653       121         0
      0.32       654       583         0
      0.26       655       871         0
      0.21       656       710         0
      0.37       657       646         0
      0.29       658       822         0
      0.16       659       799         0
      0.25       660       153         0
      0.22       661       361         0
      0.38       662       845         0
      0.04       663       710         0
      0.36       664        20         0
      0.02       665       765         0
      0.05       666       696         0
      0.19       667       624         0
      0.35       668       925         0
      0.23       669       880         0
      0.26       670       812         0
      0.29       671       195         0
      0.37       672       303         0
      0.23       673       116         0
      0.09       674       668         0
      0.26       675        72         0
      0.17       676       970         0
      0.27       677       626         0
      0.05       678       667         0
      0.29       679       319         0
      0.17       680       820         0
      0.27       681       115         0
      0.25       682       651         0
      0.27       683       656         0
      0.26       684       801         0
      0.31       685       672         0
      0.36       686       221         0
      0.31       687       421         0
      0.34       688       804         0
      0.27       689       153         0
      0.09       690       707         0
      0.27       691        23         0
      0.27       692        18         0
      0.28       693       867         0
      0.25       694       884         0
      0.23       695       988         0
      0.32       696       952         0
      0.38       697       274         0
      0.36       698       555         0
      0.28       699       861         0
      0.35       700       809         0
      0.38       701       547         0
      0.29       702       902         0
      0.32       703       602         0
      0.26       704       194         0
      0.31       705       327         0
      0.20       706       826         0
      0.09       707       861         0
      0.36       708       744         0
      0.03       709       683         0
      0.29       710       568         0
      0.29       711       330         0
      0.17       712       610         0
      0.32       713       245         0
      0.35       714       456         0
      0.29       715       789         0
      0.09       716       665         0
      0.12       717       845         0
      0.34       718       904         0
      0.08       719       867         0
      0.32       720       316         0
      0.35       721       629         0
      0.18       722       748         0
      0.30       723       904         0
      0.24       724       767         0
      0.31       725       895         0
      0.15       726       942         0
      0.08       727       778         0
      0.35       728       589         0
      0.14       729       737         0
      0.22       730       604         0
      0.38       731       792         0
      0.30       732       135         0
      0.27       733       797         0
      0.37       734       770         0
      0.10       735       801         0
      0.26       736       820         0
      0.03       737       774         0
      0.25       738       356         0
      0.14       739       796         0
      0.22       740       884         0
      0.31       741       281         0
      0.28       742       978         0
      0.11       743       651         0
      0.32       744       939         0
      0.14       745       766         0
      0.12       746       751         0
      0.25       747       434         0
      0.24       748       104         0
      0.34       749       712         0
      0.32       750       372         0
      0.32       751       130         0
      0.05       752       911         0
      0.07       753       876         0
      0.23       754       828         0
      0.29       755       353         0
      0.24       756       682         0
      0.37       757        86         0
      0.34       758       804         0
      0.29       759         3         0
      0.25       760       332         0
      0.22       761       978         0
      0.21       762       970         0
      0.32       763       568         0
      0.22       764       704         0
      0.32       765       693         0
      0.24       766       797         0
      0.41       767       107         0
      0.28       768        58         0
      0.25       769       392         0
      0.28       770       254         0
      0.30       771       631         0
      0.05       772       930         0
      0.19       773       819         0
      0.32       774        60         0
      0.32       775       913         0
      0.29       776       923         0
      0.22       777       871         0
      0.37       778       747         0
      0.07       779       837         0
      0.27       780       808         0
      0.34       781       315         0
      0.31       782      1001         0
      0.05       783       950         0
      0.32       784       374         0
      0.17       785       526         0
      0.26       786       493         0
      0.12       787       991         0
      0.24       788       524         0
      0.28       789        38         0
      0.12       790       790         0
      0.28       791       105         0
      0.26       792       587         0
      0.29       793       434         0
      0.23       794       903         0
      0.46       795       913         0
      0.33       796      1000         0
      0.32       797       287         0
      0.29       798       525         0
      0.25       799       309         0
      0.16       800       683         0
      0.15       801       880         0
      0.31       802      1006         0
      0.28       803       185         0
      0.19       804       799         0
      0.34       805       857         0
      0.35       806       330         0
      0.31       807       661         0
      0.39       808       821         0
      0.30       809       562         0
      0.36       810        23         0
      0.30       811       341         0
      0.28       812       127         0
      0.34       813       282         0
      0.34       814       469         0
      0.34       815       547         0
      0.16       816       787         0
      0.04       817       830         0
      0.07       818       948         0
      0.38       819       585         0
      0.24       820       802         0
      0.32       821       903         0
      0.10       822       984         0
      0.16       823       528         0
      0.32       824       127         0
      0.43       825       302         0
      0.05       826       924         0
      0.26       827       942         0
      0.28       828       602         0
      0.27       829       664         0
      0.30       830       781         0
      0.37       831       303         0
      0.29       832        15         0
      0.42       833       470         0
      0.27       834       940         0
      0.18       835       956         0
      0.32       836       370         0
      0.39       837       336         0
      0.18       838       799         0
      0.35       839       971         0
      0.24       840       445         0
      0.26       841       275         0
      0.32       842       674         0
      0.20       843       841         0
      0.06       844       961         0
      0.33       845        31         0
      0.35       846       838         0
      0.20       847       683         0
      0.30       848       883         0
      0.21       849        85         0
      0.20       850       813         0
      0.42       851       512         0
      0.23       852       786         0
